position,position_bit,rider_name,rider_name_2,time,time_sec,speed,speed_bit,dist_km,date,event,category,location,format,note,bike,season,rider_name_first,rider_name_last,gender,rider_name_abbv
4,0,David Roche,N/A,00:21:46.0,1306,44.1,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,David,Roche,male,David R.
5,0,Mike Sleeman,N/A,00:21:57.5,1317.5,43.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Mike,Sleeman,male,Mike S.
6,0,Stephen Mark,N/A,00:22:23.8,1343.8000000000002,42.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Stephen,Mark,male,Stephen M.
7,0,Adam Bull,N/A,00:22:44.2,1364.2,42.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Adam,Bull,male,Adam B.
8,0,Jeremy Heathfield,N/A,00:22:49.0,1369,42.1,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Jeremy,Heathfield,male,Jeremy H.
9,0,Neil Sutherland,N/A,00:22:54.3,1374.3,41.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Neil,Sutherland,male,Neil S.
10,0,Joshua Smith,N/A,00:23:00.4,1380.4,41.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Joshua,Smith,male,Joshua S.
11,0,Dylan McNeice,N/A,00:23:07.2,1387.2,41.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Dylan,McNeice,male,Dylan M.
12,0,Heath Eckersley,N/A,00:23:08.9,1388.9,41.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Heath,Eckersley,male,Heath E.
13,0,Simon Earl,N/A,00:23:27.6,1407.6,40.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Simon,Earl,male,Simon E.
14,0,Andy Timmings,N/A,00:23:31.5,1411.4999999999998,40.8,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Andy,Timmings,male,Andy T.
15,0,Chris Jordan,N/A,00:23:39.2,1419.1999999999998,40.6,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Chris,Jordan,male,Chris J.
16,0,Andrew McKean,N/A,00:23:45.3,1425.3,40.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Andrew,McKean,male,Andrew M.
17,0,Richard Adams,N/A,00:23:51.1,1431.1,40.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Richard,Adams,male,Richard A.
18,0,Michael Greenslade,N/A,00:24:05.9,1445.8999999999999,39.8,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Michael,Greenslade,male,Michael G.
19,0,Kevin Beban,N/A,00:24:12.1,1452.1000000000001,39.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Kevin,Beban,male,Kevin B.
20,0,Tim Holmes,N/A,00:24:13.4,1453.3999999999999,39.6,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Tim,Holmes,male,Tim H.
21,0,Matt Dombroski,N/A,00:24:17.1,1457.1,39.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Matt,Dombroski,male,Matt D.
22,0,John Van Opzeeland,N/A,00:24:18.5,1458.5,39.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,John,Van Opzeeland,male,John V.
23,0,Sam Goodall,N/A,00:24:20.6,1460.6000000000001,39.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Sam,Goodall,male,Sam G.
24,0,Campbell Pithie,N/A,00:24:23.7,1463.7,39.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Campbell,Pithie,male,Campbell P.
25,0,Pete Olds,N/A,00:24:24.6,1464.6,39.3,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Pete,Olds,male,Pete O.
26,0,Darran Humpheson,N/A,00:24:42.0,1482,38.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Darran,Humpheson,male,Darran H.
27,0,Murray Carter,N/A,00:24:48.6,1488.6000000000001,38.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Murray,Carter,male,Murray C.
28,0,Jared Pidcock,N/A,00:24:48.7,1488.7,38.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Jared,Pidcock,male,Jared P.
29,0,Scott McDonald,N/A,00:24:51.8,1491.8,38.6,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Scott,McDonald,male,Scott M.
30,0,Jack Walsh,N/A,00:24:56.3,1496.3000000000002,38.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Jack,Walsh,male,Jack W.
31,0,Malcolm Thornton,N/A,00:25:00.1,1500.1,38.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Malcolm,Thornton,male,Malcolm T.
32,0,Josh Stewart,N/A,00:25:07.2,1507.2000000000003,38.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Josh,Stewart,male,Josh S.
33,0,Katie Bolt,Michael Smithson,00:25:22.2,1522.2,37.8,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Tandem,Tai Tapu,TT,Standard course,TT,2014-15 Season,Katie,Bolt,female,Katie B.
34,0,Harley Peddie,N/A,00:25:32.0,1532.0000000000002,37.6,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Harley,Peddie,male,Harley P.
35,0,Dean Cameron,N/A,00:25:34.2,1534.2000000000003,37.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Dean,Cameron,male,Dean C.
36,0,Shaun Monaghan,N/A,00:25:44.5,1544.5,37.3,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Shaun,Monaghan,male,Shaun M.
37,0,Sharon Prutton,N/A,00:25:48.4,1548.3999999999996,37.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Sharon,Prutton,female,Sharon P.
38,0,Chris Lawrence,N/A,00:25:48.5,1548.5,37.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Chris,Lawrence,male,Chris L.
39,0,John Nicholson,N/A,00:26:08.2,1568.1999999999998,36.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,John,Nicholson,male,John N.
40,0,Mary Jones,N/A,00:26:09.8,1569.8000000000002,36.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Mary,Jones,female,Mary J.
41,0,Phil Kissel,N/A,00:26:10.1,1570.1000000000001,36.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Phil,Kissel,male,Phil K.
42,0,Ant Smit,N/A,00:26:11.7,1571.7,36.6,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Ant,Smit,male,Ant S.
43,0,John O'Donnell,N/A,00:26:15.8,1575.8,36.6,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,John,O'Donnell,male,John O.
44,0,Sue Lazar,N/A,00:26:20.4,1580.4,36.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Sue,Lazar,female,Sue L.
45,0,Rob Brand,N/A,00:26:45.1,1605.1000000000001,35.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Rob,Brand,male,Rob B.
46,0,Robert Whitehouse,N/A,00:26:46.3,1606.3000000000002,35.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Robert,Whitehouse,male,Robert W.
47,0,Mel Jones,N/A,00:26:52.4,1612.3999999999999,35.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Mel,Jones,female,Mel J.
48,0,Matt Maloney,N/A,00:27:00.9,1620.8999999999999,35.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Matt,Maloney,male,Matt M.
49,0,Alice Bennett,N/A,00:27:03.9,1623.9,35.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Alice,Bennett,female,Alice B.
50,0,Dennis Parker,N/A,00:27:07.8,1627.8000000000002,35.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Dennis,Parker,male,Dennis P.
51,0,Christine Lambley,N/A,00:27:14.2,1634.2,35.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Christine,Lambley,female,Christine L.
52,0,Kate Smith,N/A,00:27:14.7,1634.7,35.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Kate,Smith,female,Kate S.
53,0,Jono Stewart,N/A,00:27:16.0,1635.9999999999998,35.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Jono,Stewart,male,Jono S.
54,0,Frank MacDonald,N/A,00:28:26.0,1706,33.8,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Frank,MacDonald,male,Frank M.
55,0,Trish Jones,N/A,00:28:31.7,1711.7,33.7,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Trish,Jones,female,Trish J.
56,0,John Bull,N/A,00:28:41.1,1721.1,33.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,John,Bull,male,John B.
57,0,Matt Pidcock,N/A,00:28:45.1,1725.1,33.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Matt,Pidcock,male,Matt P.
58,0,George Crichton,N/A,00:28:46.4,1726.4,33.4,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,George,Crichton,male,George C.
59,0,Sia Svendsen,N/A,00:28:53.2,1733.1999999999998,33.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Sia,Svendsen,female,Sia S.
60,0,Rosey Acker,N/A,00:28:57.2,1737.2,33.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Rosey,Acker,female,Rosey A.
61,0,Darren Small,N/A,00:29:09.2,1749.1999999999998,32.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Darren,Small,male,Darren S.
62,0,Ross Allen,N/A,00:29:13.2,1753.2,32.9,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Ross,Allen,male,Ross A.
63,0,Lisa Goldsbury,N/A,00:29:14.5,1754.5,32.8,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Lisa,Goldsbury,female,Lisa G.
64,0,Kat Bulk,N/A,00:29:57.2,1797.2,32,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Kat,Bulk,female,Kat B.
65,0,Nicholas Thornley,N/A,00:30:26.7,1826.6999999999998,31.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Nicholas,Thornley,male,Nicholas T.
66,0,Leanne Creighton,N/A,00:30:28.4,1828.3999999999999,31.5,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Leanne,Creighton,female,Leanne C.
67,0,Alan Goulding,N/A,00:30:49.1,1849.1,31.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Alan,Goulding,male,Alan G.
68,0,Navarh Brotherston,N/A,00:30:50.7,1850.6999999999998,31.1,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Navarh,Brotherston,male,Navarh B.
69,0,Tracey Watson,N/A,00:30:58.6,1858.6,31,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Tracey,Watson,female,Tracey W.
70,0,Andrew Nye,N/A,00:32:57.3,1977.3000000000002,29.1,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Andrew,Nye,male,Andrew N.
71,0,Lisa Smailes,N/A,00:34:00.4,2040.4,28.2,0,16,2014-11-25T00:00:00Z,Tai Tapu TT,Solo,Tai Tapu,TT,Standard course,TT,2014-15 Season,Lisa,Smailes,female,Lisa S.
1,0,Keagan Girdlestone,N/A,00:31:10.6,1870.6000000000001,30.8,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Keagan,Girdlestone,male,Keagan G.
2,0,Sam Horgan,N/A,00:31:30.2,1890.2000000000003,30.5,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Sam,Horgan,male,Sam H.
3,0,Jake Marryatt,N/A,00:32:35.1,1955.1000000000001,29.5,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Jake,Marryatt,male,Jake M.
4,0,Adam Bull,N/A,00:33:42.8,2022.8,28.5,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Adam,Bull,male,Adam B.
5,0,William Findlay,N/A,00:34:03.5,2043.4999999999998,28.2,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,William,Findlay,male,William F.
6,0,Ollie Jones,N/A,00:34:29.7,2069.7,27.8,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Ollie,Jones,male,Ollie J.
7,0,Marc Prutton,N/A,00:35:02.4,2102.4,27.4,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Marc,Prutton,male,Marc P.
8,0,Louis Brown,N/A,00:35:39.3,2139.3,26.9,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Louis,Brown,male,Louis B.
9,0,Neil Sutherland,N/A,00:35:50.1,2150.1000000000004,26.8,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Neil,Sutherland,male,Neil S.
10,0,Joe Hutchinson,N/A,00:35:51.4,2151.4000000000005,26.8,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Joe,Hutchinson,male,Joe H.
11,0,Scott McDonald,N/A,00:36:52.4,2212.4,26,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Scott,McDonald,male,Scott M.
12,0,Campbell Pithie,N/A,00:36:53.4,2213.4,26,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Campbell,Pithie,male,Campbell P.
13,0,David Roche,N/A,00:36:56.7,2216.7000000000003,26,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,David,Roche,male,David R.
14,0,Tim Hollobon,N/A,00:37:06.9,2226.9,25.9,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Tim,Hollobon,male,Tim H.
15,0,Jeremy Heathfield,N/A,00:37:07.2,2227.2,25.9,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Jeremy,Heathfield,male,Jeremy H.
16,0,Gary Ferguson,N/A,00:37:14.8,2234.8,25.8,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Gary,Ferguson,male,Gary F.
17,0,Andrew Villazon,N/A,00:37:29.8,2249.8,25.6,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Andrew,Villazon,male,Andrew V.
18,0,Tony Gibson,N/A,00:37:58.1,2278.1,25.3,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Tony,Gibson,male,Tony G.
19,0,Chris Andrews,N/A,00:38:05.3,2285.2999999999997,25.2,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Chris,Andrews,male,Chris A.
20,0,John Van Opzeeland,N/A,00:38:16.9,2296.8999999999996,25.1,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,John,Van Opzeeland,male,John V.
21,0,Ron Pithie,N/A,00:38:20.0,2300.0000000000005,25,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Ron,Pithie,male,Ron P.
22,0,Matt Dombroski,N/A,00:38:31.1,2311.1,24.9,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Matt,Dombroski,male,Matt D.
23,0,Neil Averis,N/A,00:38:45.9,2325.9,24.8,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Neil,Averis,male,Neil A.
24,0,Darran Humpheson,N/A,00:38:48.5,2328.5,24.7,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Darran,Humpheson,male,Darran H.
25,0,Dave Lawson,N/A,00:38:56.8,2336.7999999999997,24.6,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Dave,Lawson,male,Dave L.
26,0,Bill McSweeney,N/A,00:39:05.4,2345.4000000000005,24.6,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Bill,McSweeney,male,Bill M.
27,0,Kent Mahon,N/A,00:39:13.2,2353.2,24.5,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Kent,Mahon,male,Kent M.
28,0,Johno Gee,N/A,00:39:13.8,2353.7999999999997,24.5,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Johno,Gee,male,Johno G.
29,0,Richard Adams,N/A,00:39:27.1,2367.1000000000004,24.3,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Richard,Adams,male,Richard A.
30,0,Harley Peddie,N/A,00:39:31.0,2371.0000000000005,24.3,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Harley,Peddie,male,Harley P.
31,0,Nick Grant,N/A,00:39:31.1,2371.1,24.3,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Nick,Grant,male,Nick G.
32,0,Dennis Parker,N/A,00:40:38.6,2438.6,23.6,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Dennis,Parker,male,Dennis P.
33,0,Nicholas McKay,N/A,00:41:13.2,2473.2,23.3,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Nicholas,McKay,male,Nicholas M.
34,0,Stephen Reville,N/A,00:41:17.7,2477.7000000000003,23.2,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Stephen,Reville,male,Stephen R.
35,0,Ashley Dawson,N/A,00:41:27.4,2487.3999999999996,23.2,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Ashley,Dawson,female,Ashley D.
36,0,Jack Haughton,N/A,00:41:27.5,2487.5,23.2,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Jack,Haughton,male,Jack H.
37,0,Andre Galbraith,N/A,00:41:40.9,2500.9,23,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Andre,Galbraith,male,Andre G.
38,0,Michael Greenslade,N/A,00:41:41.0,2500.9999999999995,23,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Michael,Greenslade,male,Michael G.
39,0,Sharon Prutton,N/A,00:42:28.5,2548.5,22.6,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Sharon,Prutton,female,Sharon P.
40,0,Mike Dent,N/A,00:42:33.8,2553.7999999999997,22.6,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Mike,Dent,male,Mike D.
41,0,Paul Conner,N/A,00:42:46.4,2566.4,22.4,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Paul,Conner,male,Paul C.
42,0,Dean Longhurst,N/A,00:43:05.4,2585.4,22.3,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Dean,Longhurst,male,Dean L.
43,0,Fiona Humpheson,N/A,00:43:31.9,2611.9,22.1,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Fiona,Humpheson,female,Fiona H.
44,0,Gareth Morgan,N/A,00:43:35.4,2615.4,22,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Gareth,Morgan,male,Gareth M.
45,0,Katie Bolt,Michael Smithson,00:43:43.1,2623.1,22,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Tandem,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Katie,Bolt,female,Katie B.
46,0,Peter O'Brien,N/A,00:43:44.2,2624.2,21.9,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Peter,O'Brien,male,Peter O.
47,0,Murray Carter,N/A,00:43:49.3,2629.3,21.9,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Murray,Carter,male,Murray C.
48,0,Robert Whitehouse,N/A,00:43:59.1,2639.1,21.8,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Robert,Whitehouse,male,Robert W.
49,0,Phil Kissel,N/A,00:44:49.5,2689.5000000000005,21.4,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Phil,Kissel,male,Phil K.
50,0,Rob Clutterbuck,N/A,00:44:54.1,2694.1,21.4,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Rob,Clutterbuck,male,Rob C.
51,0,Judy Ross,N/A,00:45:18.8,2718.8,21.2,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Judy,Ross,female,Judy R.
52,0,Sue Lazar,N/A,00:45:25.8,2725.8,21.1,0,16,2014-12-02T00:00:00Z,Gebbies Pass Hill Climb,Solo,Gebbies Pass,TT,Hill Climb,TT,2014-15 Season,Sue,Lazar,female,Sue L.
